Info 0    [17:40:56.003] Starting TS Server
Info 292  [17:43:40.148] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5090230000205338
Info 293  [17:43:40.149] getCompletionData: Get current token: 0.02069599973037839
Info 294  [17:43:40.149] getCompletionData: Is inside comment: 0.07306399988010526
Info 295  [17:43:40.149] getCompletionData: Get previous token 1: 0.059261000249534845
Info 296  [17:43:40.149] getCompletionsAtPosition: isCompletionListBlocker: 0.007427999749779701
Info 297  [17:43:40.150] getCompletionData: Semantic work: 0.12613200023770332
Info 298  [17:43:40.150] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.4670979999937117
Info 299  [17:43:40.300] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 300  [17:43:40.322] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 71 structureChanged: false Elapsed: 21.649603999685496ms
Info 301  [17:43:40.322] Different program with same set of files:: structureIsReused:: 2
Info 302  [17:43:40.322] getCompletionData: Get current token: 0.03402999974787235
Info 303  [17:43:40.322] getCompletionData: Is inside comment: 0.05086799990385771
Info 304  [17:43:40.322] getCompletionData: Get previous token 1: 0.04039900004863739
Info 305  [17:43:40.323] getCompletionData: Get previous token 2: 0.051734999753534794
Info 306  [17:43:40.323] getCompletionsAtPosition: isCompletionListBlocker: 0.005961999762803316
Info 307  [17:43:40.324] getCompletionData: Semantic work: 1.5738490000367165
Info 308  [17:43:40.327] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 2.42759699979797
Info 309  [17:43:40.328] getCompletionData: Get current token: 0.01332999998703599
Info 310  [17:43:40.328] getCompletionData: Is inside comment: 0.04842599993571639
Info 311  [17:43:40.328] getCompletionData: Get previous token 1: 0.0483920001424849
Info 312  [17:43:40.328] getCompletionData: Get previous token 2: 0.04508800012990832
Info 313  [17:43:40.328] getCompletionsAtPosition: isCompletionListBlocker: 0.005703999660909176
Info 314  [17:43:40.329] getCompletionData: Semantic work: 0.1803310001268983
Info 315  [17:43:40.329] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.592871000058949
Info 316  [17:43:40.330] getCompletionData: Get current token: 0.012297999579459429
Info 317  [17:43:40.330] getCompletionData: Is inside comment: 0.04716600012034178
Info 318  [17:43:40.330] getCompletionData: Get previous token 1: 0.03979999991133809
Info 319  [17:43:40.330] getCompletionData: Get previous token 2: 0.04362899996340275
Info 320  [17:43:40.330] getCompletionsAtPosition: isCompletionListBlocker: 0.004819000139832497
Info 321  [17:43:40.330] getCompletionData: Semantic work: 0.13749400014057755
Info 322  [17:43:40.331] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5601719999685884
Info 323  [17:43:40.332] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 324  [17:43:40.359] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 72 structureChanged: false Elapsed: 27.86456699995324ms
Info 325  [17:43:40.360] Different program with same set of files:: structureIsReused:: 2
Info 326  [17:43:40.360] getCompletionData: Get current token: 0.014107000082731247
Info 327  [17:43:40.360] getCompletionData: Is inside comment: 0.052962000016123056
Info 328  [17:43:40.360] getCompletionData: Get previous token 1: 0.0410759998485446
Info 329  [17:43:40.360] getCompletionData: Get previous token 2: 0.050856000278145075
Info 330  [17:43:40.360] getCompletionsAtPosition: isCompletionListBlocker: 0.005424000322818756
Info 331  [17:43:40.362] getCompletionData: Semantic work: 1.2768629998899996
Info 332  [17:43:40.364] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 1.856979999691248
Info 333  [17:43:40.365] getCompletionData: Get current token: 0.012788999825716019
Info 334  [17:43:40.365] getCompletionData: Is inside comment: 0.04937399970367551
Info 335  [17:43:40.365] getCompletionData: Get previous token 1: 0.04050300037488341
Info 336  [17:43:40.365] getCompletionData: Get previous token 2: 0.04428499983623624
Info 337  [17:43:40.365] getCompletionsAtPosition: isCompletionListBlocker: 0.004794000182300806
Info 338  [17:43:40.365] getCompletionData: Semantic work: 0.13655299972742796
Info 339  [17:43:40.366] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5793570000678301
Info 340  [17:43:40.366] getCompletionData: Get current token: 0.012746999971568584
Info 341  [17:43:40.366] getCompletionData: Is inside comment: 0.0469069997780025
Info 342  [17:43:40.366] getCompletionData: Get previous token 1: 0.040687999688088894
Info 343  [17:43:40.366] getCompletionData: Get previous token 2: 0.04372300021350384
Info 344  [17:43:40.367] getCompletionsAtPosition: isCompletionListBlocker: 0.0044200001284480095
Info 345  [17:43:40.367] getCompletionData: Semantic work: 0.11604900006204844
Info 346  [17:43:40.367] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.5141639998182654
Info 347  [17:43:41.585] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 348  [17:43:41.667] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 73 structureChanged: false Elapsed: 81.27875099983066ms
Info 349  [17:43:41.667] Different program with same set of files:: structureIsReused:: 2
Info 350  [17:43:42.134] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 351  [17:43:42.162] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 74 structureChanged: false Elapsed: 27.98597800033167ms
Info 352  [17:43:42.162] Different program with same set of files:: structureIsReused:: 2
Info 353  [17:43:42.443] getCompletionData: Get current token: 0.01537999976426363
Info 354  [17:43:42.443] getCompletionData: Is inside comment: 0.04749100003391504
Info 355  [17:43:42.443] getCompletionData: Get previous token 1: 0.04000600008293986
Info 356  [17:43:42.443] getCompletionsAtPosition: isCompletionListBlocker: 0.005603000055998564
Info 357  [17:43:42.445] getCompletionData: Semantic work: 1.8431269996799529
Info 358  [17:43:42.445] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 0.003710999619215727
Info 359  [17:43:47.591] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 360  [17:43:47.640] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 75 structureChanged: false Elapsed: 48.784967000130564ms
Info 361  [17:43:47.640] Different program with same set of files:: structureIsReused:: 2
Info 362  [17:43:48.116] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 363  [17:43:48.173] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 76 structureChanged: false Elapsed: 56.95142099959776ms
Info 364  [17:43:48.174] Different program with same set of files:: structureIsReused:: 2
Info 365  [17:43:48.632] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 366  [17:43:48.656] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 77 structureChanged: false Elapsed: 23.634353999979794ms
Info 367  [17:43:48.656] Different program with same set of files:: structureIsReused:: 2
Info 368  [17:43:48.664] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 369  [17:43:48.696] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 78 structureChanged: false Elapsed: 32.25804300000891ms
Info 370  [17:43:48.696] Different program with same set of files:: structureIsReused:: 2
Info 371  [17:43:48.968] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 372  [17:43:49.013] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 79 structureChanged: false Elapsed: 44.485520999878645ms
Info 373  [17:43:49.013] Different program with same set of files:: structureIsReused:: 2
Info 374  [17:43:49.395] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 375  [17:43:49.417] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 80 structureChanged: false Elapsed: 22.271875999867916ms
Info 376  [17:43:49.417] Different program with same set of files:: structureIsReused:: 2
Info 377  [17:43:49.418] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 378  [17:43:49.442] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 81 structureChanged: false Elapsed: 23.94539299979806ms
Info 379  [17:43:49.442] Different program with same set of files:: structureIsReused:: 2
Info 380  [17:43:50.006] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 381  [17:43:50.057] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 82 structureChanged: false Elapsed: 50.758535999804735ms
Info 382  [17:43:50.057] Different program with same set of files:: structureIsReused:: 2
Info 383  [17:43:50.058] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 384  [17:43:50.089] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 83 structureChanged: false Elapsed: 30.483408000320196ms
Info 385  [17:43:50.089] Different program with same set of files:: structureIsReused:: 2
Info 386  [17:43:50.317] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 387  [17:43:50.354] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 84 structureChanged: false Elapsed: 36.85821299999952ms
Info 388  [17:43:50.354] Different program with same set of files:: structureIsReused:: 2
Info 389  [17:43:50.364] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 390  [17:43:50.390] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 85 structureChanged: false Elapsed: 26.213653000071645ms
Info 391  [17:43:50.390] Different program with same set of files:: structureIsReused:: 2
Info 392  [17:43:51.231] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 393  [17:43:51.250] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 86 structureChanged: false Elapsed: 19.61766800004989ms
Info 394  [17:43:51.250] Different program with same set of files:: structureIsReused:: 2
Info 395  [17:43:51.849] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 396  [17:43:51.870] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 87 structureChanged: false Elapsed: 21.37634600000456ms
Info 397  [17:43:51.871] Different program with same set of files:: structureIsReused:: 2
Info 398  [17:43:52.264] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 399  [17:43:52.288] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 88 structureChanged: false Elapsed: 23.915852000005543ms
Info 400  [17:43:52.288] Different program with same set of files:: structureIsReused:: 2
Info 401  [17:43:52.605] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 402  [17:43:52.637] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 89 structureChanged: false Elapsed: 31.615218999795616ms
Info 403  [17:43:52.637] Different program with same set of files:: structureIsReused:: 2
Info 404  [17:43:52.673] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 405  [17:43:52.702] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 90 structureChanged: false Elapsed: 29.137442000210285ms
Info 406  [17:43:52.702] Different program with same set of files:: structureIsReused:: 2
Info 407  [17:43:52.789] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 408  [17:43:52.870] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 91 structureChanged: false Elapsed: 81.81555099971592ms
Info 409  [17:43:52.871] Different program with same set of files:: structureIsReused:: 2
Info 410  [17:44:04.990] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 411  [17:44:05.067] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 92 structureChanged: false Elapsed: 68.29457999998704ms
Info 412  [17:44:05.067] Different program with same set of files:: structureIsReused:: 2
Info 413  [17:44:05.365] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 414  [17:44:05.389] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 93 structureChanged: false Elapsed: 22.92686600005254ms
Info 415  [17:44:05.389] Different program with same set of files:: structureIsReused:: 2
Info 416  [17:44:06.700] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 417  [17:44:06.760] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 94 structureChanged: false Elapsed: 59.91024500038475ms
Info 418  [17:44:06.760] Different program with same set of files:: structureIsReused:: 2
Info 419  [17:44:07.115] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 420  [17:44:07.136] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 95 structureChanged: false Elapsed: 20.771246999967843ms
Info 421  [17:44:07.136] Different program with same set of files:: structureIsReused:: 2
Info 422  [17:44:08.105] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 423  [17:44:08.171] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 96 structureChanged: false Elapsed: 65.9563390002586ms
Info 424  [17:44:08.171] Different program with same set of files:: structureIsReused:: 2
Info 425  [17:44:09.291] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 426  [17:44:09.312] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 97 structureChanged: false Elapsed: 20.190857999958098ms
Info 427  [17:44:09.312] Different program with same set of files:: structureIsReused:: 2
Info 428  [17:44:09.313] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 429  [17:44:09.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 98 structureChanged: false Elapsed: 28.590508999768645ms
Info 430  [17:44:09.341] Different program with same set of files:: structureIsReused:: 2
